ID;Name;Sex;Age;Height;Weight;Team;NOC;Sport
4442;Vadim Vladimirovich Anokhin;M;24;192;91;Russia;RUS;Fencing
4447;Roman Sergeyevich Anoshkin;M;28;192;95;Russia;RUS;Canoeing
4447;Roman Sergeyevich Anoshkin;M;28;192;95;Russia;RUS;Canoeing
4454;Chakir Ansari;M;25;168;57;Morocco;MAR;Wrestling
4466;Giselle Anne Ansley;F;24;176;73;Great Britain;GBR;Hockey
4473;Vincent Anstett;M;34;178;78;France;FRA;Fencing
4479;Dra Antal;F;22;169;62;Hungary;HUN;Water Polo
4501;Lissette Alexandra Antes Castillo;F;25;177;58;Ecuador;ECU;Wrestling
4505;Carmelo Kyan Anthony;M;32;203;109;United States;USA;Basketball
4523;Seema Antil;F;33;182;92;India;IND;Athletics
4546;Franz Anton;M;26;173;70;Germany;GER;Canoeing
4553;Vinicius Biagi Antonelli;M;26;183;82;Brazil;BRA;Water Polo
4557;Dimitrios Antoniadis;M;24;180;69;Greece;GRE;Cycling
4575;Oleg Antonov;M;28;198;88;Italy;ITA;Volleyball
4599;Lenka Antoov;F;24;177;70;Czech Republic;CZE;Rowing
4614;Mohamad Khairul Anuar;M;24;171;75;Malaysia;MAS;Archery
4614;Mohamad Khairul Anuar;M;24;171;75;Malaysia;MAS;Archery
4627;Shehzana Anwar;F;26;160;55;Kenya;KEN;Archery
4634;Yelena Fyodorovna Anyushina;F;22;NA;NA;Russia;RUS;Canoeing
4634;Yelena Fyodorovna Anyushina;F;22;NA;NA;Russia;RUS;Canoeing
4646;Chika Aoki;F;26;158;54;Japan;JPN;Fencing
4654;Tomomi Aoki;F;21;164;55;Japan;JPN;Swimming
4662;Zouhair Aouad;M;27;175;69;Bahrain;BRN;Athletics
4674;Eref Apak;M;34;184;120;Turkey;TUR;Athletics
4691;Kiradech Aphibarnrat;M;27;172;104;Thailand;THA;Golf
4694;Ymi Geoffrey Apithy;M;27;192;96;Benin;BEN;Fencing
4698;Tiago Andr Barata Feio Peixoto Apolnia;M;30;185;76;Portugal;POR;Table Tennis
4698;Tiago Andr Barata Feio Peixoto Apolnia;M;30;185;76;Portugal;POR;Table Tennis
4718;Mrcio Appel;M;37;172;73;Brazil;BRA;Equestrianism
4718;Mrcio Appel;M;37;172;73;Brazil;BRA;Equestrianism
4722;Mikael Appelgren;M;26;191;103;Sweden;SWE;Handball
4724;Emilia Elisabeth Appelqvist;F;26;168;65;Sweden;SWE;Football
4744;Pablo Alejandro Aprahamian Bakerdjian;M;30;180;97;Uruguay;URU;Judo
4745;Lusapho Lesly April;M;34;172;50;South Africa;RSA;Athletics
4747;Alice Aprot Nawowuna;F;22;152;54;Kenya;KEN;Athletics
4775;Mohamed Al-Naceur Arafat;M;27;190;81;Tunisia;TUN;Beach Volleyball
4776;Rababe Arafi;F;25;167;52;Morocco;MAR;Athletics
4776;Rababe Arafi;F;25;167;52;Morocco;MAR;Athletics
4781;Atsushi Arai;M;22;169;62;Japan;JPN;Water Polo
4782;Hirooki Arai;M;28;180;62;Japan;JPN;Athletics
4787;Ryohei Arai;M;25;183;96;Japan;JPN;Athletics
4801;Erika Araki;F;32;186;78;Japan;JPN;Volleyball
4809;Nada Mohammed Wafa S Arakji;F;21;163;59;Qatar;QAT;Swimming
4818;Zoe Arancini;F;25;170;70;Australia;AUS;Water Polo
4829;Mnica Sarai Arango Estrada;F;24;165;60;Colombia;COL;Synchronized Swimming
4834;Krystian Aranowski;M;28;198;102;Poland;POL;Rowing
4844;"Kalliopi ""Kelly"" Araouzou";F;25;169;55;Greece;GRE;Swimming
4848;Jacob Araptany;M;22;168;58;Uganda;UGA;Athletics
4850;Linet Arasa Moraa;F;20;173;61;Kenya;KEN;Rugby Sevens
4853;Yukiya Arashiro;M;31;171;64;Japan;JPN;Cycling
4857;Enrique Jos Arathoon Pacas;M;24;180;78;El Salvador;ESA;Sailing
4859;Adriana dos Santos Arajo;F;34;167;60;Brazil;BRA;Boxing
4861;Amanda Carolina Gomes de Arajo;F;26;162;54;Brazil;BRA;Rugby Sevens
4866;Luiz Alberto Cardoso de Arajo;M;29;188;88;Brazil;BRA;Athletics
4869;Vctor Aravena Pincheira;M;26;167;55;Chile;CHI;Athletics
4871;Edward Ignacio Araya Corts;M;30;176;62;Chile;CHI;Athletics
4874;Yerko Ignacio Araya Corts;M;30;178;64;Chile;CHI;Athletics
4903;Geisa Rafaela Arcanjo;F;24;180;92;Brazil;BRA;Athletics
4928;Katie Louise Archibald;F;22;178;70;Great Britain;GBR;Cycling
4932;Ryan Archibald;M;35;186;78;New Zealand;NZL;Hockey
4937;Isabella Arcila Hurtado;F;22;168;64;Colombia;COL;Swimming
4938;Francisco Arcilla Aller;M;32;171;58;Spain;ESP;Athletics
4941;Lus Martn Arcn Daz;M;24;179;64;Venezuela;VEN;Boxing
4947;Sailom Ard;M;30;172;57;Thailand;THA;Boxing
4972;Sandra Lorena Arenas Campuzano;F;22;160;50;Colombia;COL;Athletics
4979;Jacco Arends;M;25;186;72;Netherlands;NED;Badminton
4987;Brbara Elisabeth Arenhart;F;29;182;73;Brazil;BRA;Handball
4991;Mareks rents;M;29;190;85;Latvia;LAT;Athletics
5006;ider Orlando Arvalo Truque;M;23;165;60;Colombia;COL;Athletics
5009;Samantha Michelle Arvalo Salinas;F;21;171;60;Ecuador;ECU;Swimming
5023;Joahnys Oscar Argilagos Prez;M;19;152;49;Cuba;CUB;Boxing
5033;Betzabeth Anglica Argello Villegas;F;25;164;53;Venezuela;VEN;Wrestling
5039;I Ketut Ariana;M;26;167;69;Indonesia;INA;Weightlifting
5044;Carolina Arias Vidal;F;25;159;52;Colombia;COL;Football
5050;Kellys Yesenia Arias Figueroa;F;27;150;47;Colombia;COL;Athletics
5052;Katherine Nataly Arias Pea;F;30;172;62;Colombia;COL;Football
5053;Pol Arias Dourdet;M;19;175;80;Andorra;AND;Swimming
5056;Ferhat Arcan;M;23;178;68;Turkey;TUR;Gymnastics
5056;Ferhat Arcan;M;23;178;68;Turkey;TUR;Gymnastics
5056;Ferhat Arcan;M;23;178;68;Turkey;TUR;Gymnastics
5056;Ferhat Arcan;M;23;178;68;Turkey;TUR;Gymnastics
5056;Ferhat Arcan;M;23;178;68;Turkey;TUR;Gymnastics
5056;Ferhat Arcan;M;23;178;68;Turkey;TUR;Gymnastics
5065;Polat Kemboi Arkan;M;25;175;59;Turkey;TUR;Athletics
5090;Tatiana Ariza Daz;F;25;161;52;Colombia;COL;Football
5092;Mohamed Al-Arjaoui;M;29;185;91;Morocco;MAR;Boxing
5093;William Peixoto Arjona;M;37;186;78;Brazil;BRA;Volleyball
5103;Yuliya Vladimirovna Arkhipova-Andreyeva;F;32;168;51;Kyrgyzstan;KGZ;Athletics
5127;Alina Armas;F;32;166;53;Namibia;NAM;Athletics
5139;Jos Alexis Armenteros Surez;M;23;189;100;Cuba;CUB;Judo
5144;"Elizabeth Mary ""Lizzie"" Armitstead (-Deignan)";F;27;168;55;Great Britain;GBR;Cycling
5167;Kristin Ann Armstrong (-Savola);F;42;173;58;United States;USA;Cycling
5167;Kristin Ann Armstrong (-Savola);F;42;173;58;United States;USA;Cycling
5191;Tsanko Rosenov Arnaudov;M;24;198;155;Portugal;POR;Athletics
5227;Mackenzie Elizabeth Arnold;F;22;179;76;Australia;AUS;Football
5229;Marie-Cathrine Arnold;F;24;175;69;Germany;GER;Rowing
5245;Emilie Hegh Arntzen;F;22;183;78;Norway;NOR;Handball
5270;Miguel da Cunha Arraiolos;M;28;173;62;Portugal;POR;Triathlon
5277;Tania Karina Arrayales Macas;F;20;158;53;Mexico;MEX;Fencing
5277;Tania Karina Arrayales Macas;F;20;158;53;Mexico;MEX;Fencing
5309;Andrs Arroyo;M;21;177;64;Puerto Rico;PUR;Athletics
5311;Antonio Arroyo Prez;M;22;170;63;Spain;ESP;Swimming
5335;Heather Ann Arseth;F;22;170;60;Mauritius;MRI;Swimming
5340;Andreea Arsine;F;27;159;55;Romania;ROU;Athletics
5346;Andrea Arsovi;F;29;165;61;Serbia;SRB;Shooting
5346;Andrea Arsovi;F;29;165;61;Serbia;SRB;Shooting
5348;Mariafe Artacho del Solar;F;22;175;66;Australia-2;AUS;Beach Volleyball
5358;Mauricio Jos Arteaga Snchez;M;27;177;68;Ecuador;ECU;Athletics
5372;Jenny Lyvette Arthur;F;22;166;74;United States;USA;Weightlifting
5378;Natalia Artic-Stratulat;F;29;178;83;Moldova;MDA;Athletics
5392;Izzat Artykov;M;22;160;69;Kyrgyzstan;KGZ;Weightlifting
5393;Eleni Artymata;F;30;177;62;Cyprus;CYP;Athletics
5400;Fabio Aru;M;26;183;65;Italy;ITA;Cycling
5405;Quadri Aruna;M;27;180;81;Nigeria;NGR;Table Tennis
5405;Quadri Aruna;M;27;180;81;Nigeria;NGR;Table Tennis
5406;Zorana Arunovi;F;29;168;90;Serbia;SRB;Shooting
5406;Zorana Arunovi;F;29;168;90;Serbia;SRB;Shooting
5410;Ardo Arusaar;M;28;181;102;Estonia;EST;Wrestling
5414;Migran Arutyunyan;M;27;166;67;Armenia;ARM;Wrestling
5422;Gremlis Andrena Arvelo Garca;F;19;167;62;Venezuela;VEN;Table Tennis
5443;Marina Aleksandrovna Arzamasova (Katovich-);F;28;173;58;Belarus;BLR;Athletics
5444;Mohammad Arzandeh;M;28;180;77;Iran;IRI;Athletics
5450;Man Asaad;M;22;190;143;Syria;SYR;Weightlifting
5453;Laura Asadauskait-Zadneprovskien;F;32;160;49;Lithuania;LTU;Modern Pentathlon
5471;Sakiyo Asano;F;29;164;60;Japan;JPN;Hockey
5472;Takuma Asano;M;21;171;67;Japan;JPN;Football
5474;Dmitry Sergeyevich Asanov;M;20;176;56;Belarus;BLR;Boxing
5475;Nataliya Asanova;F;26;177;58;Uzbekistan;UZB;Athletics
5485;Pyotr Petrovich Asayonok;M;23;165;85;Belarus;BLR;Weightlifting
5491;Santiago Ascacibar;M;19;168;69;Argentina;ARG;Football
5506;Raheleh Asemani;F;27;171;59;Belgium;BEL;Taekwondo
5508;Sabina Asenjo lvarez;F;30;178;90;Spain;ESP;Athletics
5510;Daniel Asenov;M;19;163;52;Bulgaria;BUL;Boxing
5523;Ronnie Ash;M;28;188;95;United States;USA;Athletics
5528;Bradlee Logan Taylor Ashby;M;20;200;92;New Zealand;NZL;Swimming
5528;Bradlee Logan Taylor Ashby;M;20;200;92;New Zealand;NZL;Swimming
5536;Andrey Viktorovich Ashchev;M;33;202;105;Russia;RUS;Volleyball
5542;"Geraldina Rachel ""Dina"" Asher-Smith";F;20;164;55;Great Britain;GBR;Athletics
5542;"Geraldina Rachel ""Dina"" Asher-Smith";F;20;164;55;Great Britain;GBR;Athletics
5545;Qais Dad Ashfaq;M;23;170;56;Great Britain;GBR;Boxing
5556;Sabina Ashirbayeva;F;17;163;45;Kazakhstan;KAZ;Rhythmic Gymnastics
5560;Whitney Jordan Ashley;F;27;178;91;United States;USA;Athletics
5561;Nickel Ashmeade;M;26;183;77;Jamaica;JAM;Athletics
5561;Nickel Ashmeade;M;26;183;77;Jamaica;JAM;Athletics
5561;Nickel Ashmeade;M;26;183;77;Jamaica;JAM;Athletics
5562;Aditi Ashok;F;18;173;57;India;IND;Golf
5564;Farzan Ashour Zadeh Fllah;M;19;185;58;Iran;IRI;Taekwondo
5577;Jessica Ashwood;F;23;173;64;Australia;AUS;Swimming
5577;Jessica Ashwood;F;23;173;64;Australia;AUS;Swimming
5577;Jessica Ashwood;F;23;173;64;Australia;AUS;Swimming
5631;"Kosovare ""Kosse"" Asllani";F;27;166;56;Sweden;SWE;Football
5647;Sofia Asoumanaki;F;19;190;85;Greece;GRE;Rowing
5675;Rustam Skhatbiyevich Assakalov;M;32;183;85;Uzbekistan;UZB;Wrestling
5677;Jeanine Assani Issouf;F;23;170;53;France;FRA;Athletics
5680;Khalid Assar;M;23;198;99;Egypt;EGY;Table Tennis
5681;Omar Muhammadi Muhammad Muhammad Assar;M;25;196;93;Egypt;EGY;Table Tennis
5687;Sofia Assefa Abebe;F;28;167;52;Ethiopia;ETH;Athletics
5688;Tigist Assefa;F;19;168;53;Ethiopia;ETH;Athletics
5689;Sonia Asselah;F;24;176;78;Algeria;ALG;Judo
5699;Anton Viktorovich Astakhov;M;29;176;85;Russia;RUS;Shooting
5723;Gloria Asumnu;F;31;168;64;Nigeria;NGR;Athletics
5723;Gloria Asumnu;F;31;168;64;Nigeria;NGR;Athletics
5781;Merdan Ataew;M;21;196;80;Turkmenistan;TKM;Swimming
5783;Sarah Atcho;F;21;180;63;Switzerland;SUI;Athletics
5801;Soule Soilihi Athoumane;M;25;180;75;Comoros;COM;Swimming
5802;Ron Atias;M;21;170;58;Israel;ISR;Taekwondo
5808;Teddy H. Atine-Venel;M;31;184;77;France;FRA;Athletics
5817;Alia Shanee Atkinson;F;27;172;71;Jamaica;JAM;Swimming
5835;Mert Atl;M;23;191;70;Turkey;TUR;Athletics
5836;Sleyman Atl;M;22;168;57;Turkey;TUR;Wrestling
5848;Sarah Amer Attar;F;23;165;52;Saudi Arabia;KSA;Athletics
5853;Ahmad Mohamed Attellesey;M;21;NA;NA;Libya;LBA;Swimming
5868;Manu Attri;M;23;172;73;India;IND;Badminton
5873;Amjad Attwan Kadhim;M;19;180;72;Iraq;IRQ;Football
5886;"Hoi Shun ""Stephanie"" Au";F;24;172;56;Hong Kong;HKG;Swimming
5901;Felix Aubck;M;19;198;85;Austria;AUT;Swimming
5901;Felix Aubck;M;19;198;85;Austria;AUT;Swimming
5901;Felix Aubck;M;19;198;85;Austria;AUT;Swimming
5934;Sandra Auffarth;F;29;170;57;Germany;GER;Equestrianism
5934;Sandra Auffarth;F;29;170;57;Germany;GER;Equestrianism
5936;Benjamin Auffret;M;21;166;54;France;FRA;Diving
5941;Laura Marie Aug;F;24;175;60;France;FRA;Synchronized Swimming
5943;Haley Ruth Augello;F;21;157;54;United States;USA;Wrestling
5947;Jordan Augier;M;21;171;53;Saint Lucia;LCA;Swimming
5948;Axel Louis Augis;M;25;172;71;France;FRA;Gymnastics
5948;Axel Louis Augis;M;25;172;71;France;FRA;Gymnastics
5948;Axel Louis Augis;M;25;172;71;France;FRA;Gymnastics
5948;Axel Louis Augis;M;25;172;71;France;FRA;Gymnastics
5948;Axel Louis Augis;M;25;172;71;France;FRA;Gymnastics
5948;Axel Louis Augis;M;25;172;71;France;FRA;Gymnastics
5948;Axel Louis Augis;M;25;172;71;France;FRA;Gymnastics
5955;Marlon August-Accio;M;34;180;81;Mozambique;MOZ;Judo
5965;Dionisio Augustine, II;M;24;153;65;Federated States of Micronesia;FSM;Swimming
5967;Jssica de Barros Augusto;F;34;162;44;Portugal;POR;Athletics
5971;Seimone Delicia Augustus;F;32;183;74;United States;USA;Basketball
5975;Rafa Augustyn;M;32;180;82;Poland;POL;Athletics
6050;Bastien Auzeil;M;26;195;89;France;FRA;Athletics
6055;Aram Avagyan;M;25;173;56;Armenia;ARM;Boxing
6063;Henrique Avancini;M;27;176;67;Brazil;BRA;Cycling
6070;"Nazeli ""Nazik"" Avdalyan";F;29;157;69;Armenia;ARM;Weightlifting
6073;Anton Alekseyevich Avdeyev;M;29;174;85;Russia;RUS;Fencing
6073;Anton Alekseyevich Avdeyev;M;29;174;85;Russia;RUS;Fencing
6094;Maksim Averin;M;30;189;75;Azerbaijan;AZE;Cycling
6110;Ceiber David vila Segura;M;27;162;49;Colombia;COL;Boxing
6131;Giorgio Avola;M;27;178;72;Italy;ITA;Fencing
6131;Giorgio Avola;M;27;178;72;Italy;ITA;Fencing
6140;Ekaterina Ivanova Avramova;F;24;180;68;Turkey;TUR;Swimming
6160;Mohd Azizulhasni Awang;M;28;166;69;Malaysia;MAS;Cycling
6174;Viktor Axelsen;M;22;194;88;Denmark;DEN;Badminton
6196;Derlis Ramn Ayala Snchez;M;26;178;75;Paraguay;PAR;Athletics
6198;Julin Ayala Navarrete;M;24;171;80;Mexico;MEX;Fencing
6202;Hiwot Ayalew Yeder;F;26;173;53;Ethiopia;ETH;Athletics
6204;Almaz Ayana Eba;F;24;166;47;Ethiopia;ETH;Athletics
6204;Almaz Ayana Eba;F;24;166;47;Ethiopia;ETH;Athletics
6208;Hela Al-Ayari;F;21;NA;52;Tunisia;TUN;Judo
6213;Valriane Ayayi;F;22;184;72;France;FRA;Basketball
6218;Ventsislav Vasilev Aydarski;M;25;168;60;Bulgaria;BUL;Swimming
6219;Esma Aydemir;F;24;160;48;Turkey;TUR;Athletics
6226;Diana Aydosova;F;20;158;50;Kazakhstan;KAZ;Athletics
